0.00001	8.460749583113843e7
0.000011040786199020736	7.63509293629313e7
0.000012189895989248674	6.887984419654629e7
0.00001345860354055947	6.2120181249708325e7
0.000014859356422870059	5.6004861395551994e7
0.000016405897731995387	5.047312741682564e7
0.000018113400926196025	4.54699479092164e7
0.000019998618696327447	4.094547737850918e7
0.000022080047330189015	3.685456722173324e7
0.0000243781081836875	3.3156322795148805e7
0.00002691534803926914	2.98137022240865e7
0.000029716660317380254	2.679315301934333e7
0.0000328095293113119	2.4064282935891584e7
0.000036224299841669876	2.1599561845757633e7
0.00003999447497610978	1.9374051701096572e7
0.00004415704473533121	1.736516194203203e7
0.0000487528490103386	1.5552427941167621e7
0.000053826978251628814	1.391731033548199e7
0.00005942921586155727	1.2443013247488335e7
0.00006561452663029056	1.1114319642101951e7
0.00007244359600749891	9.917442192093458e6
0.00007998342550070276	8.839888194425771e6
0.00008830799004185622	7.870337217793755e6
0.00009749896377173867	6.998530281632053e6
0.0001076465213629835	6.21516948434413e6
0.00011885022274370189	5.511827099652536e6
0.00013121998990192027	4.880863253413667e6
0.00014487718535447603	4.315351377545467e6
0.0001599558028614668	3.8090107144624777e6
0.00017660378206861639	3.356145213635948e6
0.00019498445997580456	2.9515882263923557e6
0.00021527817347243738	2.590652459664782e6
0.0002376840286624876	2.269084702105035e6
0.00026242185433844394	1.983024881657634e6
0.00028973435877013213	1.728969055513075e6
0.00031988951096913973	1.503735970912699e6
0.000353183169791957	1.3044368689817453e6
0.00038994198667654357	1.128448233999726e6
0.00043052661049171055	973387.2173587925
0.00047533522594280485	837089.4896532309
0.0005248074602497723	717589.2953678016
0.0005794286964268809	613101.503581509
0.0006397348354826482	522005.46459344996
0.0007063175542629615	442830.4969619106
0.0007798301105232585	374242.8423023982
0.0008609937521845999	315033.93659929384
0.000950604793656281	264109.857030919
0.001049542428652322	220481.8126789707
0.0011587773561551262	183257.55631745094
0.001279381304157524	151633.60298806673
0.001412537544622754	124888.14960803225
0.0015595525028269522	102374.5986067458
0.0017218685749860062	83515.59775809103
0.0019010782799232997	67797.51806677264
0.002098939883623522	54765.30180467022
0.0023173946499684774	44017.62349667834
0.0025585858869056452	35202.317653244885
0.0028248799749157048	28012.03805267853
0.0031188895840939352	22180.124050415703
0.003443499307633384	17476.65932312222
0.003801893963205609	13704.717235212906
0.004197589839910073	10696.794261926421
0.004634469197362879	8311.438314788997
0.005116818355403073	6430.08220645328
0.005649369748123022	4954.093821538758
0.006237348354824191	3802.0539430266726
0.006886522963442755	2907.270383084564
0.007603262769401814	2215.5334671356068
0.008394599865193973	1683.1134836708334
0.009268298233793484	1274.9959314225016
0.010232929922807537	963.3457360096727
0.011297959146727977	726.1874654824751
0.01247383514242942	546.2852391504966
0.013772094688939458	410.2036668588098
0.015205475297324954	307.5298266732425
0.01678804018122559	230.2359338852748
0.018535316234148107	172.16284153867673
0.020464446367246737	128.60566241359493
0.022594357702209758	95.98441731809544
0.024945947269429534	71.58450369867501
0.027542287033381633	53.35377581104103
0.03040885025676277	39.7450009699935
0.033573761424295454	29.594310958152164
0.03706807217825756	22.027943807511974
0.04092606597300105	16.391038771993976
0.04518559443749222	12.193499040093684
0.049888448746001166	9.06898111370117
0.055080769640540296	6.7439251261326945
0.06081350012787176	5.014229989768239
0.06714288529259516	3.7277259064174473
0.07413102413009169	2.771028387605469
0.08184647881347895	2.0596942601183343
0.09036494737223004	1.5308601303118792
0.09977000638225525	1.1377434233115622
0.11015393095414144	0.8455385503057471
0.12161860006463679	0.6283566089565085
0.13427649611378642	0.4669447199147072
0.14825180851459516	0.3469872781268819
0.1636816521427807	0.25784119323193977
0.18071741260109256	0.19159458413530217
0.1995262314968879	0.1423664137993299
